id,model_name,eval_method,exact_match,similarity,bleu3,rouge_l,difficulty,project_size,tokens_total,tokens_in,tokens_out,total_cost,processing_time_s
689000219681,openai/gpt-5-nano,bypass7,0.0,0.7612754470813182,0.8500338714535772,0.8425068119891008,medium,medium,19571,17450,2121,0.001721,69.705
689359574943,groq:qwen/qwen3-32b,agent,0.0,0.9406689756310648,0.946122364305098,0.959847944880019,easy,medium,20874,10281,10593,0.009231,157.834
689359574943,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,medium,26336,23278,3058,0.008555,100.79
689359574943,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0803609691775176,1.2031652211464756e-05,0.1505053798500163,easy,medium,27817,25775,2042,0.0,53.271
689359574943,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,easy,medium,56688,54545,2143,0.0,120.784
689359574943,openai/gpt-5-nano,agent,0.0,0.9725234877204548,0.984615876674372,0.9846644235877458,easy,medium,50046,25771,24275,0.010999,241.964
689359574943,openai/gpt-5-nano,bypass7,0.0,0.9755645294214604,0.9801243070622202,0.9897751968363676,easy,medium,58695,56026,2669,0.003869,129.282
690189590554,groq:qwen/qwen3-32b,agent,0.0,0.8922429282817393,0.930162667099082,0.9318451987848368,medium,large,14077,9043,5034,0.005593,63.669
690189590554,groq:qwen/qwen3-32b,bypass7,0.0,0.9999269579825796,0.9998551616747032,0.9998616874135546,medium,large,108845,66117,42728,0.044383,321.802
690189590554,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1513430600953198,0.0036311847630899,0.283179559971611,medium,large,27498,25449,2049,0.0,51.607
690189590554,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9999269579825796,0.9998551616747032,0.9998616874135546,medium,large,59954,55854,4100,0.0,112.226
690189590554,openai/gpt-5-nano,agent,0.0,0.5407665759728284,0.5548442042648313,0.7001819083843228,medium,large,34496,25447,9049,0.004892,104.736
690189590554,openai/gpt-5-nano,bypass7,0.0,0.9999269579825796,0.9998551616747032,0.9998616874135546,medium,large,250649,181984,68665,0.036565,139.92
691128606145,groq:qwen/qwen3-32b,agent,0.0,0.2904947192884936,0.2800771321726264,0.3293792012653222,easy,medium,4385,810,3575,0.002344,16.169
691128606145,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,easy,medium,4134,2832,1302,0.001589,9.224
691128606145,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9744866210329808,0.9702123776145604,0.98,easy,medium,3644,2001,1643,0.0,36.99
691128606145,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,easy,medium,5556,5209,347,0.0,9.1
691128606145,openai/gpt-5-nano,agent,0.0,0.9390638094097928,0.9454972460232598,0.972027972027972,easy,medium,3701,1997,1704,0.000781,34.157
691128606145,openai/gpt-5-nano,bypass7,0.0,0.9993627326026,0.9987472589337132,0.998800959232614,easy,medium,5872,5400,472,0.000459,23.412
692349322597,groq:qwen/qwen3-32b,agent,0.0,0.5462630269395006,0.548663588338866,0.6342444155567141,hard,large,7030,2442,4588,0.003415,47.422
692349322597,groq:qwen/qwen3-32b,bypass7,0.0,0.8781211150085135,0.8573903052337448,0.9321092591779423,hard,large,13881,10114,3767,0.005156,27.71
692349322597,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.8747233125472225,0.900162705996973,0.9399550139401733,hard,large,9650,5611,4039,0.0,182.16
692349322597,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8781211150085135,0.8573903052337448,0.9321092591779423,hard,large,21648,19463,2185,0.0,101.524
692349322597,openai/gpt-5-nano,agent,0.0,0.9876449944277987,0.9310506321835009,0.9993128721942282,hard,large,10126,5605,4521,0.0020889999999999997,100.268
692349322597,openai/gpt-5-nano,bypass7,0.0,0.8781211150085135,0.8573903052337448,0.9321092591779423,hard,large,21669,19529,2140,0.001833,153.794
692519996548,groq:qwen/qwen3-32b,agent,0.0,0.33205223279395274,0.3575358737009485,0.40437136046278327,hard,medium,39811,17112,22699,0.018354,1103.57
692519996548,groq:qwen/qwen3-32b,bypass7,0.0,0.6489170576266605,0.79485542563864,0.7733346026075967,hard,medium,362098,341618,20480,0.11115,700.48
692519996548,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6513362903172714,0.6612596236985213,0.733659162879624,hard,medium,54907,42168,12739,0.0,2958.0200000000004
692519996548,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.6489170576266605,0.79485542563864,0.7733346026075967,hard,medium,478220,462894,15326,0.0,3472.88
692519996548,openai/gpt-5-nano,agent,0.0,0.7359327152274381,0.8274139364493523,0.7844129840568735,hard,medium,58535,42403,16132,0.008574,4832.389999999999
692519996548,openai/gpt-5-nano,bypass7,0.0,0.9524365102625512,0.9529872847332129,0.9760323191550624,hard,medium,981842,924816,57026,0.069051,6181.05
69396474219,groq:qwen/qwen3-32b,agent,0.0,0.1194712760549059,0.1587949308803117,0.1421052631578947,easy,large,519,208,311,0.000244,18.56
69396474219,groq:qwen/qwen3-32b,bypass7,0.0,0.9754098360655736,0.9464722997446312,0.9491525423728816,easy,large,3296,1871,1425,0.001383,6.877
69396474219,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9367588932806324,0.8656674980002876,0.9180327868852458,easy,large,529,459,70,0.0,3.471
69396474219,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9754098360655736,0.9464722997446312,0.9491525423728816,easy,large,2084,1922,162,0.0,4.652
69396474219,openai/gpt-5-nano,agent,0.0,0.98744769874477,0.9724062489992064,0.9310344827586208,easy,large,521,455,66,4.9e-05,24.46
69396474219,openai/gpt-5-nano,bypass7,0.0,0.99163179916318,0.9724062489992064,0.9310344827586208,easy,large,2978,2455,523,0.000332,23.385
695599908844,groq:qwen/qwen3-32b,agent,0.0,0.6196718170719258,0.6938158932634271,0.6987014603074886,hard,large,10680,4423,6257,0.004974,92.748
695599908844,groq:qwen/qwen3-32b,bypass7,0.0,0.9344171343126402,0.9334963211574512,0.9680910711511861,hard,large,22300,16273,6027,0.008275000000000001,47.918
695599908844,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.3555385818350862,0.2012850145739109,0.5280887800328338,hard,large,16232,12134,4098,0.0,185.782
695599908844,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9216727931920037,0.9157728308234154,0.9548357664233575,hard,large,38094,35172,2922,0.0,140.234
695599908844,openai/gpt-5-nano,agent,0.0,0.9201017883195116,0.914949263830872,0.9540307971014492,hard,large,21321,12126,9195,0.004284,222.952
695599908844,openai/gpt-5-nano,bypass7,0.0,0.9216727931920037,0.9157728308234154,0.9548357664233575,hard,large,42612,38464,4148,0.003582,232.21
695966602227,groq:qwen/qwen3-32b,agent,0.0,0.7056793351335686,0.7124134262636765,0.7593835479995878,hard,medium,16608,7381,9227,0.0075840000000000005,286.365
695966602227,groq:qwen/qwen3-32b,bypass7,0.0,0.9985612721762444,0.9994013263481266,1.0,hard,medium,58225,49926,8299,0.019375,144.99
695966602227,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.5335635336343814,0.46573977640790476,0.6581395824428371,hard,medium,27012,19021,7991,0.0,898.7350000000001
695966602227,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9985612721762444,0.9994013263481266,1.0,hard,medium,84242,80548,3694,0.0,450.82500000000005
695966602227,openai/gpt-5-nano,agent,0.0,0.9841723805200265,0.9794951045781819,0.9915122961563938,hard,medium,33073,19001,14072,0.006578,946.8399999999999
695966602227,openai/gpt-5-nano,bypass7,0.0,0.9421420232500062,0.9333158080825031,0.963217723694398,hard,medium,119532,110443,9089,0.009158,1064.49
696101426724,groq:qwen/qwen3-32b,agent,0.0,0.6548465797807861,0.6559937699780425,0.7312272982838172,hard,medium,10097,4261,5836,0.004679,70.144
696101426724,groq:qwen/qwen3-32b,bypass7,0.0,0.9658638160309644,0.973419824771222,0.9855530611933233,hard,medium,21753,16275,5478,0.007951999999999999,41.008
696101426724,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6287680124313338,0.6263492544620353,0.7180090317344254,hard,medium,13416,9318,4098,0.0,185.106
696101426724,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8237350974701401,0.8002421298765312,0.877866447198993,hard,medium,30168,28272,1896,0.0,90.412
696101426724,openai/gpt-5-nano,agent,0.0,0.8837649608924193,0.8837091862490576,0.9361923617821984,hard,medium,14850,9310,5540,0.0026820000000000004,144.028
696101426724,openai/gpt-5-nano,bypass7,0.0,0.8237350974701401,0.800242129876531,0.877866447198993,hard,medium,47033,39676,7357,0.004927,207.388
697627504133,groq:qwen/qwen3-32b,agent,0.0,0.5803369624478684,0.6289400008640482,0.6822481402403039,hard,large,11696,5725,5971,0.005182,107.376
697627504133,groq:qwen/qwen3-32b,bypass7,0.0,0.9903864121866923,0.999460807369728,1.0,hard,large,34739,29432,5307,0.011666,76.431
697627504133,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6004952621870657,0.5825581783354609,0.7425368873945827,hard,large,18798,13869,4929,0.0,333.981
697627504133,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9903864121866923,0.999460807369728,1.0,hard,large,63326,58035,5291,0.0,364.947
697627504133,openai/gpt-5-nano,agent,0.0,0.9548557873794343,0.9538341599475745,0.9762737492000545,hard,large,21870,13858,8012,0.003898,558.105
697627504133,openai/gpt-5-nano,bypass7,0.0,0.9903864121866923,0.999460807369728,1.0,hard,large,71785,64769,7016,0.006045,496.02600000000007
69807437777,groq:qwen/qwen3-32b,agent,0.0,0.17963273208160885,0.18388518654688513,0.23179413660191184,hard,large,12849,3619,9230,0.006495000000000001,357.29999999999995
69807437777,groq:qwen/qwen3-32b,bypass7,0.0,0.6686006056722726,0.6837179647352606,0.7317161362713818,hard,large,67341,57819,9522,0.022385,121.6
69807437777,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6401626506479572,0.5481086578548556,0.7404663586657837,hard,large,12167,7601,4566,0.0,507.22
69807437777,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.6686006056722726,0.6837179647352607,0.7317161362713818,hard,large,84790,78461,6329,0.0,704.52
69807437777,openai/gpt-5-nano,agent,0.0,0.6237801938695078,0.6324953263815647,0.7504420522944821,hard,large,11861,7581,4280,0.002091,784.755
69807437777,openai/gpt-5-nano,bypass7,0.0,0.6686006056722726,0.6837179647352606,0.7317161362713818,hard,large,133088,120141,12947,0.011186,824.625
699354904206,groq:qwen/qwen3-32b,agent,0.0,0.31820789722815496,0.3348818246475755,0.345125226693602,hard,large,2637,1012,1625,0.001252,19.924
699354904206,groq:qwen/qwen3-32b,bypass7,1.0,1.0,1.0,1.0,hard,large,9907,7084,2823,0.00372,24.126
699354904206,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.9732081291702842,0.9645612227585743,0.9677132146204313,hard,large,3843,2812,1031,0.0,49.648
699354904206,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,1.0,1.0,1.0,1.0,hard,large,21307,17526,3781,0.0,170.64
699354904206,openai/gpt-5-nano,agent,0.0,0.97122922669191,0.9636290178018727,0.9828563096279631,hard,large,3815,2804,1011,0.000544,64.696
699354904206,openai/gpt-5-nano,bypass7,0.0,0.9624664321969584,0.954396709399253,0.9788359788359788,hard,large,16421,14372,2049,0.001539,129.476
700152561912,groq:qwen/qwen3-32b,agent,0.0,0.8198352724154112,0.8927963559231674,0.8883917109847791,easy,large,21418,10707,10711,0.009425,149.061
700152561912,groq:qwen/qwen3-32b,bypass7,0.0,0.9453603677985104,0.9490187970182832,0.9727181945276612,easy,large,27397,24289,3108,0.008878,82.378
700152561912,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0772359490018511,3.193157321246458e-05,0.1505500035947947,easy,large,29194,27151,2043,0.0,79.789
700152561912,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8763025473001747,0.8617619664717311,0.9261823338059888,easy,large,60691,57922,2769,0.0,123.549
700152561912,openai/gpt-5-nano,agent,0.0,0.8343516160711958,0.8282480042536698,0.8957159201661088,easy,large,48205,27148,21057,0.00978,192.332
700152561912,openai/gpt-5-nano,bypass7,0.0,0.8763025473001747,0.8617619664717311,0.9261823338059888,easy,large,66336,61588,4748,0.004979,133.843
700546617583,groq:qwen/qwen3-32b,agent,0.0,0.4476671678194059,0.43981586264722233,0.4734907736818062,hard,huge,4598,2193,2405,0.002055,35.416
700546617583,groq:qwen/qwen3-32b,bypass7,0.0,0.8900628841181244,0.875665765897824,0.9370206361610374,hard,huge,15512,10460,5052,0.006014,35.156
700546617583,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.631703914631691,0.6337907003853591,0.7632673968583209,hard,huge,7900,5766,2134,0.0,97.602
700546617583,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9872367345632869,0.95543932887611,0.9583251739242464,hard,huge,22561,20164,2397,0.0,111.578
700546617583,openai/gpt-5-nano,agent,0.0,0.8432109940034291,0.9666332229420398,0.9088381532217147,hard,huge,9550,5758,3792,0.001805,262.104
700546617583,openai/gpt-5-nano,bypass7,0.0,0.9872367345632869,0.9554393288761095,0.9583251739242464,hard,huge,23649,21022,2627,0.0021019999999999997,240.614
701652129186,groq:qwen/qwen3-32b,agent,0.0,0.6931713624947156,0.9005986116277827,0.8183313330666312,medium,medium,22677,13818,8859,0.009234,114.997
701652129186,groq:qwen/qwen3-32b,bypass7,0.0,0.7844951649960865,0.8389287468173415,0.8542323550812515,medium,medium,32023,29960,2063,0.009906,56.231
701652129186,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.0902870704673416,0.0002072562352573,0.1474217536978017,medium,medium,33160,31112,2048,0.0,53.799
701652129186,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9636833195348896,0.9727401635969136,0.9808463653161476,medium,medium,68528,65800,2728,0.0,108.272
701652129186,openai/gpt-5-nano,agent,0.0,0.7597394399979802,0.8560480246360863,0.844516251663182,medium,medium,48640,31108,17532,0.008568,176.991
701652129186,openai/gpt-5-nano,bypass7,0.0,0.7844951649960865,0.8389287468173415,0.8542323550812515,medium,medium,73218,68372,4846,0.005357,140.857
701715138159,groq:qwen/qwen3-32b,agent,0.0,0.27896318197575776,0.3055053842028602,0.37813247173262754,hard,medium,5496,2047,3449,0.002628,34.908
701715138159,groq:qwen/qwen3-32b,bypass7,0.0,0.9747559439683633,0.9730467663888924,0.9902278446106649,hard,medium,18524,12301,6223,0.007239000000000001,36.744
701715138159,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.7724767523062694,0.9404412635713348,0.8796354121629628,hard,medium,7280,5411,1869,0.0,94.088
701715138159,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9747559439683633,0.9730467663888924,0.9902278446106649,hard,medium,23358,20881,2477,0.0,120.37
701715138159,openai/gpt-5-nano,agent,0.0,0.936715988190659,0.9465926306276361,0.9722652866675745,hard,medium,7219,5403,1816,0.000996,192.238
701715138159,openai/gpt-5-nano,bypass7,0.0,0.5757340013864367,0.6031190013553145,0.6955958283934126,hard,medium,39325,32085,7240,0.0045000000000000005,207.994
702101775125,groq:qwen/qwen3-32b,agent,0.0,0.6218152115861896,0.5997055859751738,0.6557107641741989,easy,large,6310,2927,3383,0.002845,22.675
702101775125,groq:qwen/qwen3-32b,bypass7,0.0,0.9881301141529448,0.9903925748542924,0.994711659531604,easy,large,9258,7344,1914,0.003259,12.678
702101775125,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.4738357409839377,0.3828942848494126,0.6579033848176142,easy,large,8851,6802,2049,0.0,47.637
702101775125,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.8104370111793557,0.8354425839187145,0.8626347866854195,easy,large,15624,15049,575,0.0,16.111
702101775125,openai/gpt-5-nano,agent,0.0,0.7971503562054743,0.8058757585032589,0.8614757808963333,easy,large,11459,6798,4661,0.002204,60.203
702101775125,openai/gpt-5-nano,bypass7,0.0,0.8104370111793557,0.8354425839187145,0.8626347866854195,easy,large,16238,15402,836,0.001105,31.672
702767743805,groq:qwen/qwen3-32b,agent,0.0,0.8722713578537187,0.9099400249097387,0.9167569859746085,hard,large,16413,8742,7671,0.007061,150.092
702767743805,groq:qwen/qwen3-32b,bypass7,0.0,0.4609145200106962,0.482764397878846,0.4802223842508202,hard,large,95425,76482,18943,0.033356,69.254
702767743805,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.20658566776544074,0.0457303290928444,0.3737087631348603,hard,large,24480,20388,4092,0.0,192.812
702767743805,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.935691515112967,0.934593016795201,0.9656065677371034,hard,large,64600,60903,3697,0.0,201.304
702767743805,openai/gpt-5-nano,agent,0.0,0.8900660303790902,0.9403689770205481,0.9442010266556742,hard,large,37146,20380,16766,0.007724999999999999,449.162
702767743805,openai/gpt-5-nano,bypass7,0.0,0.4609145200106962,0.482764397878846,0.4802223842508202,hard,large,262080,208391,53689,0.031895,193.112
703176684652,groq:qwen/qwen3-32b,agent,0.0,0.5702483070144987,0.6089923704550068,0.6240315097173944,hard,medium,10935,4705,6230,0.005039999999999999,118.964
703176684652,groq:qwen/qwen3-32b,bypass7,0.0,0.7491012046124117,0.9085460715668934,0.8527335539322802,hard,medium,18343,15081,3262,0.006298,65.414
703176684652,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.2755108710001367,0.26639891571775215,0.3622033823958651,hard,medium,17159,15032,2127,0.0,99.674
703176684652,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.7491012046124117,0.9085460715668932,0.8527335539322802,hard,medium,39277,37549,1728,0.0,108.574
703176684652,openai/gpt-5-nano,agent,0.0,0.7523638070695433,0.9018939183941648,0.8624385971699611,hard,medium,28075,15024,13051,0.005971,331.082
703176684652,openai/gpt-5-nano,bypass7,0.0,0.9597373637264618,0.9962629746213993,0.972795497185741,hard,medium,44192,40977,3215,0.0033350000000000003,248.332
703558503922,groq:qwen/qwen3-32b,agent,0.0,0.8665182421726136,0.9201098401714202,0.9186977715877436,easy,medium,8719,4386,4333,0.003828,44.698
703558503922,groq:qwen/qwen3-32b,bypass7,0.0,0.9166133550991596,0.9169137472819532,0.9605250458449958,easy,medium,14366,11592,2774,0.004998,27.671
703558503922,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.1741633760561205,0.0119339322001015,0.3030684500393391,easy,medium,14145,12096,2049,0.0,48.062
703558503922,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9166133550991596,0.9169137472819532,0.9605250458449958,easy,medium,27624,26361,1263,0.0,38.803
703558503922,openai/gpt-5-nano,agent,0.0,0.9369085173501576,0.9454546347716128,0.969997142585008,easy,medium,22124,12092,10032,0.004617,103.124
703558503922,openai/gpt-5-nano,bypass7,0.0,0.9166133550991596,0.9169137472819532,0.9605250458449958,easy,medium,34666,30385,4281,0.003232,80.393
703586668030,groq:qwen/qwen3-32b,agent,0.0,0.2928255372945638,0.3320878649401554,0.3906088751289989,easy,large,5796,1313,4483,0.003026,31.574
703586668030,groq:qwen/qwen3-32b,bypass7,0.0,0.9979302658812292,0.9995590342279076,1.0,easy,large,5891,4212,1679,0.002212,9.801
703586668030,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.6644862795149968,0.6006027470705088,0.7636898199191473,easy,large,5343,3556,1787,0.0,40.748
703586668030,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.9979302658812292,0.9995590342279076,1.0,easy,large,10699,9341,1358,0.0,31.536
703586668030,openai/gpt-5-nano,agent,0.0,0.9123600857346988,0.9790357357550552,0.960741885625966,easy,large,6227,3552,2675,0.001248,54.189
703586668030,openai/gpt-5-nano,bypass7,0.0,0.85968410976388,0.8906978165833483,0.9341123012009088,easy,large,11378,9795,1583,0.001123,51.287
704064103392,groq:qwen/qwen3-32b,agent,0.0,0.26192591409798155,0.3367572533512787,0.38570325250280824,hard,small,13054,5904,7150,0.0059310000000000005,179.4
704064103392,groq:qwen/qwen3-32b,bypass7,0.0,0.6452394450742316,0.6099604575933972,0.6951924826583046,hard,small,46788,41201,5587,0.015245,97.82
704064103392,local:meta-llama/Llama-3.1-8B-Instruct,agent,0.0,0.36581249514951214,0.35938329769866134,0.4494131093534066,hard,small,21374,16259,5115,0.0,462.432
704064103392,local:meta-llama/Llama-3.1-8B-Instruct,bypass7,0.0,0.6452394450742316,0.6099604575933972,0.6951924826583046,hard,small,88198,84649,3549,0.0,333.528
